"filename", "language", "Java", "Markdown", "XML", "ANTLR", "comment", "blank", "total"
"c:\Users\class\Cyclone\src\uran\formula\AbstractFormula.java", "Java", 22, 0, 0, 0, 18, 7, 47
"c:\Users\class\Cyclone\src\uran\formula\AndFormula.java", "Java", 27, 0, 0, 0, 21, 13, 61
"c:\Users\class\Cyclone\src\uran\formula\ArithmeticFormula.java", "Java", 43, 0, 0, 0, 25, 15, 83
"c:\Users\class\Cyclone\src\uran\formula\AtomicFormula.java", "Java", 5, 0, 0, 0, 12, 4, 21
"c:\Users\class\Cyclone\src\uran\formula\BinaryFormula.java", "Java", 50, 0, 0, 0, 43, 17, 110
"c:\Users\class\Cyclone\src\uran\formula\BoolLiteral.java", "Java", 28, 0, 0, 0, 13, 12, 53
"c:\Users\class\Cyclone\src\uran\formula\ComparisonFormula.java", "Java", 41, 0, 0, 0, 14, 18, 73
"c:\Users\class\Cyclone\src\uran\formula\Connective.java", "Java", 18, 0, 0, 0, 12, 3, 33
"c:\Users\class\Cyclone\src\uran\formula\Constant.java", "Java", 13, 0, 0, 0, 13, 8, 34
"c:\Users\class\Cyclone\src\uran\formula\Decls.java", "Java", 44, 0, 0, 0, 12, 13, 69
"c:\Users\class\Cyclone\src\uran\formula\EqFormula.java", "Java", 34, 0, 0, 0, 12, 12, 58
"c:\Users\class\Cyclone\src\uran\formula\FormulaBuilder.java", "Java", 87, 0, 0, 0, 12, 25, 124
"c:\Users\class\Cyclone\src\uran\formula\Function.java", "Java", 89, 0, 0, 0, 40, 23, 152
"c:\Users\class\Cyclone\src\uran\formula\FunctionFactory.java", "Java", 202, 0, 0, 0, 127, 53, 382
"c:\Users\class\Cyclone\src\uran\formula\ImpliesFormula.java", "Java", 29, 0, 0, 0, 12, 13, 54
"c:\Users\class\Cyclone\src\uran\formula\LabeledFormula.java", "Java", 23, 0, 0, 0, 0, 9, 32
"c:\Users\class\Cyclone\src\uran\formula\Literal.java", "Java", 6, 0, 0, 0, 12, 4, 22
"c:\Users\class\Cyclone\src\uran\formula\NegFormula.java", "Java", 15, 0, 0, 0, 12, 9, 36
"c:\Users\class\Cyclone\src\uran\formula\NumLiteral.java", "Java", 29, 0, 0, 0, 15, 13, 57
"c:\Users\class\Cyclone\src\uran\formula\OneFormula.java", "Java", 29, 0, 0, 0, 28, 15, 72
"c:\Users\class\Cyclone\src\uran\formula\OrFormula.java", "Java", 27, 0, 0, 0, 12, 13, 52
"c:\Users\class\Cyclone\src\uran\formula\QuantifiedFormula.java", "Java", 37, 0, 0, 0, 13, 12, 62
"c:\Users\class\Cyclone\src\uran\formula\Quantifier.java", "Java", 5, 0, 0, 0, 12, 2, 19
"c:\Users\class\Cyclone\src\uran\formula\Scope.java", "Java", 63, 0, 0, 0, 29, 17, 109
"c:\Users\class\Cyclone\src\uran\formula\TernaryFormula.java", "Java", 13, 0, 0, 0, 12, 5, 30
"c:\Users\class\Cyclone\src\uran\formula\UnaryFormula.java", "Java", 10, 0, 0, 0, 12, 3, 25
"c:\Users\class\Cyclone\src\uran\formula\Variable.java", "Java", 15, 0, 0, 0, 14, 9, 38
"c:\Users\class\Cyclone\src\uran\formula\array\ArrayEx.java", "Java", 32, 0, 0, 0, 4, 9, 45
"c:\Users\class\Cyclone\src\uran\formula\array\ArrayFormula.java", "Java", 9, 0, 0, 0, 0, 7, 16
"c:\Users\class\Cyclone\src\uran\formula\array\SelectFormula.java", "Java", 24, 0, 0, 0, 1, 8, 33
"c:\Users\class\Cyclone\src\uran\formula\array\StoreFormula.java", "Java", 27, 0, 0, 0, 1, 8, 36
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_AndFormula.java", "Java", 27, 0, 0, 0, 21, 13, 61
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_ArithmeticFormula.java", "Java", 35, 0, 0, 0, 34, 14, 83
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_BinaryFormula.java", "Java", 56, 0, 0, 0, 47, 22, 125
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_Connective.java", "Java", 30, 0, 0, 0, 15, 3, 48
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_Extract.java", "Java", 23, 0, 0, 0, 0, 13, 36
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_Formula.java", "Java", 11, 0, 0, 0, 12, 5, 28
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_HexLiteral.java", "Java", 42, 0, 0, 0, 48, 17, 107
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_Literal.java", "Java", 9, 0, 0, 0, 12, 4, 25
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_NandFormula.java", "Java", 27, 0, 0, 0, 21, 13, 61
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_NorFormula.java", "Java", 27, 0, 0, 0, 12, 12, 51
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_NotFormula.java", "Java", 17, 0, 0, 0, 12, 9, 38
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_OrFormula.java", "Java", 27, 0, 0, 0, 12, 12, 51
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_UnaryFormula.java", "Java", 10, 0, 0, 0, 12, 3, 25
"c:\Users\class\Cyclone\src\uran\formula\bv\BV_XorFormula.java", "Java", 27, 0, 0, 0, 12, 13, 52
"c:\Users\class\Cyclone\src\uran\formula\bv\BinaryLiteral.java", "Java", 50, 0, 0, 0, 54, 22, 126
"c:\Users\class\Cyclone\src\uran\formula\bv\BitVector.java", "Java", 36, 0, 0, 0, 46, 18, 100
"c:\Users\class\Cyclone\src\uran\formula\cnf\BinaryGate.java", "Java", 23, 0, 0, 0, 12, 9, 44
"c:\Users\class\Cyclone\src\uran\formula\cnf\BooleanCircuit.java", "Java", 15, 0, 0, 0, 12, 9, 36
"c:\Users\class\Cyclone\src\uran\formula\cnf\BooleanVariable.java", "Java", 24, 0, 0, 0, 12, 7, 43
"c:\Users\class\Cyclone\src\uran\formula\cnf\CNFTranslator.java", "Java", 250, 0, 0, 0, 16, 55, 321
"c:\Users\class\Cyclone\src\uran\formula\cnf\Node.java", "Java", 4, 0, 0, 0, 13, 4, 21
"c:\Users\class\Cyclone\src\uran\formula\cnf\NotGate.java", "Java", 15, 0, 0, 0, 12, 9, 36
"c:\Users\class\Cyclone\src\uran\formula\cnf\Operator.java", "Java", 9, 0, 0, 0, 26, 7, 42
"c:\Users\class\Cyclone\src\uran\formula\cnf\Translator.java", "Java", 4, 0, 0, 0, 12, 4, 20
"c:\Users\class\Cyclone\src\uran\formula\cnf\visitor\AbstractVisitor.java", "Java", 7, 0, 0, 0, 13, 8, 28
"c:\Users\class\Cyclone\src\uran\formula\smt2\SMT2Writer.java", "Java", 202, 0, 0, 0, 18, 31, 251
"c:\Users\class\Cyclone\src\uran\formula\smt2\SolverLauncher.java", "Java", 160, 0, 0, 0, 7, 28, 195
"c:\Users\class\Cyclone\src\uran\formula\type\Bool.java", "Java", 14, 0, 0, 0, 12, 7, 33
"c:\Users\class\Cyclone\src\uran\formula\type\Int.java", "Java", 14, 0, 0, 0, 12, 7, 33
"c:\Users\class\Cyclone\src\uran\formula\type\Real.java", "Java", 14, 0, 0, 0, 12, 7, 33
"c:\Users\class\Cyclone\src\uran\formula\type\Sort.java", "Java", 23, 0, 0, 0, 12, 9, 44
"c:\Users\class\Cyclone\src\uran\formula\type\Type.java", "Java", 22, 0, 0, 0, 13, 8, 43
"c:\Users\class\Cyclone\src\uran\formula\value\BoolValue.java", "Java", 12, 0, 0, 0, 12, 2, 26
"c:\Users\class\Cyclone\src\uran\formula\value\IntValue.java", "Java", 10, 0, 0, 0, 12, 2, 24
"c:\Users\class\Cyclone\src\uran\formula\value\Value.java", "Java", 7, 0, 0, 0, 12, 3, 22
"c:\Users\class\Cyclone\src\uran\formula\visitor\AbstractVisitor.java", "Java", 24, 0, 0, 0, 12, 9, 45
"c:\Users\class\Cyclone\src\uran\solver\Result.java", "Java", 7, 0, 0, 0, 12, 3, 22
"c:\Users\class\Cyclone\src\uran\solver\Z3SMT2Solver.java", "Java", 98, 0, 0, 0, 33, 12, 143
"c:\Users\class\Cyclone\src\uran\test\util\Color.java", "Java", 12, 0, 0, 0, 0, 2, 14
"c:\Users\class\Cyclone\src\uran\test\util\ColorPrint.java", "Java", 10, 0, 0, 0, 0, 5, 15
"c:\Users\class\Cyclone\test\model\ModelTest.java", "Java", 76, 0, 0, 0, 10, 12, 98
"c:\Users\class\Cyclone\test\parser\ParserTest.java", "Java", 40, 0, 0, 0, 0, 8, 48
"c:\Users\class\Cyclone\test\path\PathTest.java", "Java", 74, 0, 0, 0, 17, 13, 104
"Total", "-", 28051, 604, 81, 1172, 4622, 4630, 39160
